ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_JL	TPM_Control_1	TPM_Control_2	TPM_Control_3
ENSG00000147684	0.304495105640783	5.51448533911383	1.64164722072642	0.1730493852156	0.505156532711654	-5.8544542878609	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	8	124539101	124580648	protein_coding	4715	7.60645443561343	7.42028942857254	7.21734745538847	7.41614805680103
ENSG00000147687	0.597516009099622	3.9212074932874	2.94300462753219	0.0401095219361088	0.285966883596605	-4.07793727465367	TATDN1	TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]	8	124488485	124539458	protein_coding	83940	5.62139931012034	5.26204040727682	5.00937306241857	5.13830403834966
ENSG00000147789	-0.376464403610531	3.85163859119657	-1.55878243444753	0.191129627854997	0.525348367718252	-5.61889344027619	ZNF7	zinc finger protein 7 [Source:HGNC Symbol;Acc:HGNC:13139]	8	144826894	144847509	protein_coding	7553	3.72987477145746	4.22192037674157	4.18665489747398	4.09780721562287
ENSG00000147799	-0.189129853991564	2.18754731123515	-0.467338281821183	0.663623180925557	0.853596385847225	-6.23777209961742	ARHGAP39	Rho GTPase activating protein 39 [Source:HGNC Symbol;Acc:HGNC:29351]	8	144529179	144685879	protein_coding	80728	1.26371291404767	1.39323770603141	1.51605348384503	1.33378665182666
ENSG00000147804	-0.0157364558603912	1.72353446338667	-0.0198585477059533	0.985069720805672	0.996090717843084	-6.24770099250049	SLC39A4	solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129]	8	144409742	144416844	protein_coding	55630	3.59004061598333	4.30389046187622	4.57636383184995	3.14089838468866
ENSG00000147813	0.46751852269233	2.29529314357025	1.22737921694134	0.284382484312402	0.610011855099307	-5.69951839723305	NAPRT	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	8	143574782	143578649	protein_coding	93100	3.58147249113087	3.42719247832508	3.01953112908893	2.93686875174459
ENSG00000147852	0.627591377855715	5.06601968138731	1.24617044456276	0.280293268502911	0.606030446293041	-6.28824889041034	VLDLR	very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]	9	2621182	2660056	protein_coding	7436	4.12092013019495	3.68260374643093	4.14754596114705	3.23153931629986
ENSG00000147853	0.399438605825163	6.28206528646564	1.62348445889254	0.176856070930706	0.509321863282797	-5.87434829755668	AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	9	4709556	4742043	protein_coding	50808	5.92670298791709	5.5565670565829	5.86682718891417	5.53991067811781
ENSG00000147854	-0.491006882860648	5.78797791686046	-1.89849391422019	0.127504527400653	0.452518792429127	-5.52411301535062	UHRF2	ubiquitin like with PHD and ring finger domains 2 [Source:HGNC Symbol;Acc:HGNC:12557]	9	6413151	6507056	protein_coding	115426	4.51410401327777	5.52806050315305	4.76580050662062	5.08519377767835
ENSG00000147862	1.74218332973562	3.15129750639265	1.96958735608761	0.119767327815153	0.441469141605513	-5.21440645251833	NFIB	nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]	9	14081843	14398983	protein_coding	4781	2.5670228384488	0.735906844687402	1.26682131484718	2.02576838487327
ENSG00000147872	0.674133880401869	6.2965426253781	3.658577683956	0.0200730308651646	0.222335529003443	-3.45570176356206	PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	9	19108375	19149369	protein_coding	123	6.79202814184802	6.38778052612266	6.09671464855704	5.9966517476552
ENSG00000147874	-0.578425062454307	4.87278047228836	-1.43040698284665	0.223287755660155	0.555250645589904	-5.97689144073762	HAUS6	HAUS augmin like complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25948]	9	19053141	19102927	protein_coding	54801	2.71419495375385	3.79378021267153	2.85866337772017	3.2125738521292
ENSG00000147883	0.366353546862368	3.8283438429068	0.887094735794099	0.42320137407584	0.71475863230753	-6.4443057716207	CDKN2B	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	9	22002903	22009305	protein_coding	1030	3.06544065018576	2.61694787663265	3.1146568675867	2.928024982463
ENSG00000147889	-0.150336264012582	3.56797399061828	-0.61192349024338	0.572364611798621	0.808005549508332	-6.53016324735681	CDKN2A	cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]	9	21967752	21995301	protein_coding	1029	4.26166733076026	4.62866944215586	4.50880994016381	4.30887603144079
ENSG00000147894	0.696030006789635	2.1624247001827	1.73827949315764	0.154177312900928	0.485795122799427	-5.10234719630903	C9orf72	C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]	9	27535640	27573895	protein_coding	203228	2.07805334712301	1.83876786454264	1.78450523926723	1.41331786435035
ENSG00000147905	0.244679487827843	4.33645309255294	1.11706633909156	0.324120202241802	0.641134240362263	-6.31055718494624	ZCCHC7	zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]	9	37120478	37358177	protein_coding	84186	4.16501775356949	4.11677012499166	3.95435509118057	3.90860465283925
ENSG00000147912	0.878012006939472	3.50928142860982	3.62525070634668	0.0206935227840918	0.22458263944853	-3.2677798582142	FBXO10	F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589]	9	37510892	37576380	protein_coding	26267	2.86261623300156	2.1457733056481	2.27169787393884	2.41805039520281
ENSG00000147955	0.190223180271684	5.94849522528144	0.640693826530347	0.555218105445279	0.797091907156188	-6.89856283516718	SIGMAR1	sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:8157]	9	34634720	34637844	protein_coding	10280	6.25298933552076	6.61916706236777	5.86221567567359	5.99827248847064
ENSG00000147996	-0.230939765122359	4.04983723275385	-0.555627909644327	0.606912171198861	0.82380487082411	-6.67562732268286	ZNG1E	Zn regulated GTPase metalloprotein activator 1E [Source:HGNC Symbol;Acc:HGNC:24584]	9	65668805	65735823	protein_coding	220869	4.25218204390851	4.24108356157848	4.9357695639422	4.6006783085721
ENSG00000148019	-0.628536683141167	4.18353800860452	-1.00812962872514	0.370080994455071	0.677386334612401	-6.29223014325575	CEP78	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	9	78236042	78279690	protein_coding	84131	2.58951638632531	3.93083392394518	2.5215385065387	3.54003322259477
ENSG00000148053	1.56511525957858	-0.931613244054062	2.06429160557963	0.105031338260837	0.420711807459854	-4.24249075805434	NTRK2	neurotrophic receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:8032]	9	84668375	85095751	protein_coding	4915	0.317572667152439	0.199958107550806	0.14189704690255	0.0840506543937
ENSG00000148057	0.444276057255965	1.31326431860488	0.924204475514193	0.405659322874643	0.7044874525096	-5.76920412662064	IDNK	IDNK gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	9	83623049	83644137	protein_coding	414328	3.01360821921523	2.93766303059031	3.03528554047238	2.70797307870494
ENSG00000148082	4.76639972766123	1.94591689550376	6.42937129385085	0.00271158934125379	0.116191603272725	-0.879083217601295	SHC3	SHC adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:18181]	9	89005771	89178818	protein_coding	53358	2.93695842902025	0.888285409730588	0.291348942321302	0.158521876785722
ENSG00000148090	0.0943218500331637	2.88487768469632	0.191615815899227	0.857008165471516	0.944952000606099	-6.55328614775208	AUH	AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]	9	91213815	91361961	protein_coding	549	3.39680121406964	3.78505310759734	3.57990240119423	2.84820267629755
ENSG00000148110	0.351564529585424	6.37949227041741	1.83465546055929	0.137493219696047	0.462275881955552	-5.60923289650083	MFSD14B	major facilitator superfamily domain containing 14B [Source:HGNC Symbol;Acc:HGNC:23376]	9	94374403	94461042	protein_coding	84641	5.63236879343407	5.56495650261011	5.21086861793111	5.20218699730383
ENSG00000148120	-1.07940617201876	5.38485416796113	-2.08528236297674	0.104940585980981	0.420711807459854	-5.21525802283948	AOPEP	aminopeptidase O (putative) [Source:HGNC Symbol;Acc:HGNC:1361]	9	94726604	95151793	protein_coding	84909	5.65441563376211	6.38605402267158	6.90705368306455	7.06137354741704
ENSG00000148143	-0.623912744236315	2.61352521603775	-1.04786636031844	0.351556060512363	0.663798046228513	-5.83176938649085	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	9	106862286	107013634	protein_coding	58499	0.890078529859379	1.02167160019803	1.42079982207721	1.33199177823206
ENSG00000148153	-0.134354343067026	4.66510206419728	-0.545327809061042	0.613372462114061	0.827948586637094	-6.83476574620139	INIP	INTS3 and NABP interacting protein [Source:HGNC Symbol;Acc:HGNC:24994]	9	112683926	112718149	protein_coding	58493	3.60847016949826	4.2339539981729	3.69861088680865	3.95833908215216
ENSG00000148154	0.0598357301550223	6.83948054084942	0.255613189538671	0.810357828070916	0.924282468091813	-7.06051971608118	UGCG	UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]	9	111896814	111935374	protein_coding	7357	5.74824038393041	5.74645815738848	5.44619448386764	5.8434013739883
ENSG00000148158	0.344722297751137	5.65932871689628	2.11002460655977	0.0996183244256158	0.412709855289793	-5.27574550973793	SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	9	112750760	112881671	protein_coding	401548	3.75189224549271	3.52469409006089	3.54007588745961	3.49498732662676
ENSG00000148175	1.20970966228792	7.01889435590118	4.26917535622661	0.0118271598138925	0.183799878021874	-2.76667588003233	STOM	stomatin [Source:HGNC Symbol;Acc:HGNC:3383]	9	121338987	121370304	protein_coding	2040	7.34234612698851	6.46142491442935	5.80477650699831	6.18872585443435
ENSG00000148180	0.316574905115679	8.53103223764703	0.878931056706908	0.427142495828792	0.717026933977342	-6.48917158664426	GSN	gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]	9	121201324	121334721	protein_coding	2934	8.40729187553563	7.73264356366922	8.36002156064881	8.20799251164908
ENSG00000148187	0.106720032990385	4.29011167757496	0.403418959171564	0.70646101832636	0.87447506701272	-6.87035753929923	MRRF	mitochondrial ribosome recycling factor [Source:HGNC Symbol;Acc:HGNC:7234]	9	122264603	122331337	protein_coding	92399	4.75465590430446	4.61839824784399	4.32929233150036	4.77617043475981
ENSG00000148200	0.571222333551225	-1.84637842555295	0.45238007055814	0.673520174771193	0.85894209215906	-5.54585635706986	NR6A1	nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]	9	124517275	124771311	protein_coding	2649	0.131505198449732	0.221664294927331	0.0373259891881724	0.186385188138253
ENSG00000148218	0.194529340427938	5.71735085331345	1.24162625651997	0.279594037128862	0.605483402921833	-6.32940422319058	ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	9	113386304	113401356	protein_coding	210	5.03376537521593	5.0791113094788	4.85567766083685	4.94143909742336
ENSG00000148219	0.844930697056026	1.99927412164607	2.10325427542892	0.100400043625448	0.413525901086824	-4.65593140987478	ASTN2	astrotactin 2 [Source:HGNC Symbol;Acc:HGNC:17021]	9	116423112	117415070	protein_coding	23245	2.56724169039641	1.90862348154787	2.10368327298574	2.16334125094808
ENSG00000148225	0.239637705694687	1.67026498751987	0.52239814515798	0.627904748044707	0.835376502362281	-6.14502302003233	WDR31	WD repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:21421]	9	113313222	113340337	protein_coding	114987	1.21995344284114	1.42700966402086	0.903406226145383	1.05459220659688
ENSG00000148229	-0.549597523041168	5.30160291917861	-1.85003955518504	0.135012076048364	0.46003074046232	-5.5369570601557	POLE3	DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]	9	113407232	113410723	protein_coding	54107	4.73033285469565	5.65422680356547	4.91090747256907	5.28601974511988
ENSG00000148288	1.297280089872	1.1250990873053	2.74060582714947	0.0495276377948684	0.312944713315422	-3.76999056190853	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) [Source:HGNC Symbol;Acc:HGNC:20460]	9	133152938	133164245	protein_coding	26301	2.36527679974398	1.54738023458111	1.61420569605687	1.24864473422654
ENSG00000148300	0.0713904946862405	4.65867175134304	0.378718557781116	0.723381737404024	0.883445743279761	-6.9395536664976	REXO4	REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]	9	133406059	133418096	protein_coding	57109	4.34306459061711	4.51575521148348	4.30268278653293	4.21272270458901
ENSG00000148308	0.171672507604566	4.86765454997547	0.670432908224106	0.537865316700894	0.786609301252123	-6.80736539007396	GTF3C5	general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]	9	133030675	133058503	protein_coding	9328	4.82413402769914	5.01995005088051	4.35678407538674	4.78536353328117
ENSG00000148331	-0.67732120092136	4.77518497892434	-2.79003175687607	0.0470119926211121	0.306601222962733	-4.2886120029509	ASB6	ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]	9	129634602	129642169	protein_coding	140459	3.277795697244	4.23659364176482	3.7543199304843	4.16189155105115
ENSG00000148334	0.0910549964932983	4.48345373512846	0.453954459343083	0.672474720203097	0.858552059814171	-6.87386346473599	PTGES2	prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]	9	128120693	128128462	protein_coding	80142	4.8730605568938	4.85121138432685	4.867633098703	4.73170091107764
ENSG00000148335	-1.01051401592519	4.55751397647129	-2.65709224634538	0.0541370114619894	0.321907271579934	-4.36707582121065	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	9	129606704	129636744	protein_coding	28989	4.95961057838089	5.87441116303653	5.71034654354194	6.23980244437566
ENSG00000148337	0.472628553136046	6.56625791912658	1.88351461712904	0.129776613422366	0.454734795858918	-5.53180325318577	CIZ1	CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]	9	128161251	128204482	protein_coding	25792	6.50401709899989	6.62931979445438	5.88733378413334	6.04249268450575
ENSG00000148339	0.516014034357336	4.16088627258498	1.97989191404074	0.115882388572871	0.437773392466972	-5.29039438415234	SLC25A25	solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]	9	128068169	128109245	protein_coding	114789	3.70195430750523	3.44893754651673	2.96492681512433	3.33244571878355
ENSG00000148341	-0.336276711384356	5.15116382429523	-1.38448953082173	0.235643882607943	0.566261709047394	-6.09447003465188	SH3GLB2	SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]	9	129007036	129028369	protein_coding	56904	5.20390016928282	5.73741076821536	5.77131496217553	5.48382989787511
ENSG00000148343	-0.388531087666157	4.08978472258972	-1.66815129548627	0.167645688448189	0.499587891141137	-5.54419777065032	MIGA2	mitoguardin 2 [Source:HGNC Symbol;Acc:HGNC:23621]	9	129036614	129072087	protein_coding	84895	3.41807522956029	3.77052102682743	4.07619435638175	4.02663329894198
ENSG00000148344	2.42903329789969	3.45133445963242	9.85100179126856	0.000481649397257569	0.0992746472853797	0.80737991301051	PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	9	129738331	129753042	protein_coding	9536	5.33099153789133	3.43156640068043	2.95458625073095	2.91064843828453
ENSG00000148356	0.368984783807042	3.87117897174211	1.6658308217832	0.168111733998185	0.50015774980677	-5.59040540815771	LRSAM1	leucine rich repeat and sterile alpha motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25135]	9	127451469	127503503	protein_coding	90678	3.40305798450705	3.13775548155152	3.17455806292937	2.93992932067465
ENSG00000148358	-0.11834971688338	6.77103421979937	-0.567655741051596	0.599422097997148	0.820890666247903	-6.92293934136576	GPR107	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]	9	130053426	130140169	protein_coding	57720	4.6025687623869	4.59469645403875	4.7803219639538	4.90407435286483
ENSG00000148384	0.0196855175259172	4.13907464493055	0.0569029501932646	0.957243689536235	0.985862359750293	-6.90875605587838	INPP5E	inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]	9	136428618	136439882	protein_coding	56623	3.22645627740743	3.67782707702517	3.09027928615208	2.98705358782876
ENSG00000148396	-0.0434094964798089	6.63851735986473	-0.27368329294892	0.797343753763972	0.918120949193038	-7.07570664696224	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]	9	136440096	136483843	protein_coding	9919	4.73669546029848	4.60051073768139	4.80065667855845	4.60021449751628
ENSG00000148399	0.157320825111291	3.75138282707474	0.557098003225261	0.605993578103463	0.823219620438478	-6.64829425705715	DPH7	diphthamide biosynthesis 7 [Source:HGNC Symbol;Acc:HGNC:25199]	9	137554444	137578925	protein_coding	92715	4.21130849199496	4.15665362836829	4.39614653929226	4.0437814996849
ENSG00000148400	-1.15795796656274	4.1533805475138	-3.64639887586248	0.0202971938726558	0.222771504844442	-3.1428002497115	NOTCH1	notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]	9	136494433	136546048	protein_coding	4851	1.4823996616278	2.32610614338111	2.44190544335034	2.08562622514888
ENSG00000148411	-0.960423334590298	5.89318144366946	-2.6542291119853	0.0547120454524703	0.323601974610452	-4.58041487303948	NACC2	NACC family member 2 [Source:HGNC Symbol;Acc:HGNC:23846]	9	136006537	136095289	protein_coding	138151	3.27861047351618	3.87817895581336	3.98211268020172	4.44352251391161
ENSG00000148426	-1.39540517127794	0.755966984386058	-1.18139194630266	0.300367448476995	0.623057462504842	-5.20390916112375	PROSER2	proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]	10	11823339	11872277	protein_coding	254427	0.519304371226951	1.44411309704563	1.88629182423454	0.636598173308729
ENSG00000148429	0.307164521286916	3.98297390226049	1.48600573894426	0.208590578117031	0.542960019586561	-5.83273037815616	USP6NL	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]	10	11460328	11611803	protein_coding	9712	3.09298355757366	2.91243239048934	2.74595258522459	2.9589219053226
ENSG00000148444	0.414189725163221	4.76678526794886	2.04293806009115	0.107668122517488	0.425627588966318	-5.29601657720107	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	10	22315980	22320430	protein_coding	23412	6.2517036053241	5.81623046144089	5.8888178775216	5.84862193899209
ENSG00000148450	0.581915183385325	3.78631292931711	2.19575064515563	0.0902780340571586	0.394820955550269	-4.93547509593903	MSRB2	methionine sulfoxide reductase B2 [Source:HGNC Symbol;Acc:HGNC:17061]	10	23095579	23122013	protein_coding	22921	4.48232995532709	3.90997859915863	4.21792909079117	3.77929618132309
ENSG00000148459	-0.935829424117067	1.86693508474481	-1.52127397960225	0.199936270370579	0.533138173273156	-5.11960258139207	PDSS1	decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759]	10	26697669	26746798	protein_coding	23590	1.85917206993	3.09420853336615	2.24899653396164	2.59427359918098
ENSG00000148468	-0.404201318225574	5.14482412043213	-0.997747735773348	0.373221189206472	0.679315965107197	-6.50205204385045	FAM171A1	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	10	15211643	15371289	protein_coding	221061	3.65843966763576	4.61200393314043	4.04595409681938	3.70626033271973
ENSG00000148481	-0.581008486641513	4.99692980303853	-2.90586862847681	0.0416710720162951	0.291464804828752	-4.19956408477722	MINDY3	MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]	10	15778170	15860528	protein_coding	80013	4.51524049936253	4.94285465976396	5.14987008877634	5.0582586047754
ENSG00000148483	-0.00435176180219354	-1.8795335994067	-0.00227103508766279	0.998292427275607	0.999940866193861	-5.47838273697918	TMEM236	transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]	10	17752201	17800868	protein_coding	653567	0.083981239383009	0.140285241683681	0.395978592716005	0.0260691447591906
ENSG00000148484	-0.601582039184513	7.92895820374243	-2.77001665223452	0.0480126155235617	0.308398192729844	-4.36658469719192	RSU1	Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]	10	16590611	16817463	protein_coding	6251	7.12146874224571	8.10410728871857	7.60647846532134	7.98342436867749
ENSG00000148488	2.72703841948812	-2.09364526009702	3.73123175718264	0.0187950415335493	0.217049405170769	-2.70313668638705	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]	10	17315421	17454595	protein_coding	338596	0.285920608119652	0.0439435784187852	0.0451423779814799	0.0484175575739189
ENSG00000148498	0.295615812070694	4.79350936551979	1.25977454595447	0.273604426417016	0.599842822794936	-6.23376703498982	PARD3	par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]	10	34109560	34815419	protein_coding	56288	4.1655380757551	4.24718782874855	3.9496018837188	3.64507826951365
ENSG00000148516	0.562607919001141	7.26061530001729	2.2536869616494	0.0845146414256479	0.382583237790888	-5.00532657932927	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	10	31318495	31529814	protein_coding	6935	6.29165359549036	6.15897689130342	5.36283227039141	5.75377285692619
ENSG00000148541	1.34427655828023	1.2513754949421	0.978631183024259	0.382839002611835	0.68683155019549	-5.84651489944105	FAM13C	family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371]	10	59246118	59363181	protein_coding	220965	2.15780755401701	0.318823539654761	1.34493186750564	2.09822852884576
ENSG00000148572	0.470089103172123	5.00945616239472	2.48968522733677	0.0649285283511259	0.346860638825913	-4.77080676094236	NRBF2	nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]	10	63133247	63155031	protein_coding	29982	5.36483535001351	4.92038258445302	5.06086398776618	4.89250026828059
ENSG00000148600	4.09170751542326	-4.86059940566099	3.16638746916583	0.0320295174443069	0.263020904530722	-3.29151656454895	CDHR1	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]	10	84194537	84219621	protein_coding	92211	0.148171405284374	0.0123054962038525	0	0.0226064372480113
ENSG00000148606	-0.692614798719644	4.89635206524259	-3.7491684714414	0.0184945248945264	0.215720880270468	-3.24652058745425	POLR3A	RNA polymerase III subunit A [Source:HGNC Symbol;Acc:HGNC:30074]	10	77953148	78029549	protein_coding	11128	2.60118280658312	3.3508601382513	3.19400649729246	3.19636201061504
ENSG00000148634	-1.49150501272998	7.31068252784036	-3.27072409861388	0.0303230112885909	0.257563689521193	-3.88963144366687	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:24521]	10	67921899	68075342	protein_coding	26091	5.0820972098733	7.65065615190352	6.10120353456071	6.51039676885931
ENSG00000148655	2.33652920202365	-0.381823005921452	3.23237293596651	0.0300171633566652	0.25733461562777	-3.12526085594828	LRMDA	leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]	10	75431624	76560168	protein_coding	83938	2.87432228343521	1.23985442561784	1.4590932013845	0.736966748321777
ENSG00000148660	-0.52566265135935	5.52438362017169	-1.35678534500241	0.244415713758013	0.573626559112385	-6.16352347769188	CAMK2G	calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	10	73812501	73874641	protein_coding	818	4.35611992947983	4.46001008893705	4.87012153715561	5.11748003517034
ENSG00000148671	-4.68990751745388	5.3660255353368	-8.68788562290172	0.000797122620740098	0.100033532386592	0.196866769176633	ADIRF	adipogenesis regulatory factor [Source:HGNC Symbol;Acc:HGNC:24043]	10	86968432	87007922	protein_coding	10974	3.61620923199142	8.45868995655594	8.74226598108436	8.32081651657357
ENSG00000148672	-0.185719666683078	7.19113642115075	-0.665939415794198	0.540462849304179	0.788350494958339	-6.82473577712336	GLUD1	glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335]	10	87050202	87095049	protein_coding	2746	6.07220409252538	6.7513150842122	5.97802015671897	6.21814795147791
ENSG00000148677	-2.55621436797342	3.39288870197642	-0.801849964987175	0.46729754241943	0.742052455940665	-5.96208372664235	ANKRD1	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]	10	90912092	90921091	protein_coding	27063	1.81368023750397	1.98650341040565	5.42267408570567	4.76511025576785
ENSG00000148680	-0.12400165554308	-1.38938609586542	-0.142985189765567	0.892942230819171	0.960719770527578	-5.61694287178736	HTR7	5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]	10	90740823	90858039	protein_coding	3363	0.253713403825219	0.219478947289052	0.335466105361211	0.28569575894217
ENSG00000148688	-0.00808204579904537	4.17328367869194	-0.0292538824524438	0.978008109648471	0.993319988111655	-6.92810668623656	RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]	10	90871487	90908553	protein_coding	10556	5.10545716506355	5.32930144594132	4.63863510438427	5.22869561374122
ENSG00000148690	0.261769503642324	4.41144737141001	1.01102453547968	0.366983740702328	0.674989145288962	-6.44598798270487	FRA10AC1	FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]	10	93667883	93703294	protein_coding	118924	3.92800033919769	3.89981657843869	3.75037389706256	3.84045739257937
ENSG00000148700	0.59444822516356	7.24844416342461	1.72525814731632	0.15658993270137	0.488920334220833	-5.66096074600739	ADD3	adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]	10	109996356	110135565	protein_coding	120	6.4531111837299	6.40214324684242	5.51771300292079	5.92201445459376
ENSG00000148719	0.128600688302109	5.55064310637651	0.793158350958988	0.470349123548955	0.743546364663204	-6.76800731807177	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]	10	72332830	72355167	protein_coding	54788	4.87093640676437	4.84902030593622	4.83890654970066	4.71999569994547
ENSG00000148730	0.404598446118451	6.72318869007063	1.86839558817099	0.132113864610465	0.457073631518826	-5.54272541901344	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289]	10	70404144	70428618	protein_coding	1979	4.80381655039871	4.45304399989616	4.66123636917315	4.31432899034372
ENSG00000148737	1.39024238043019	5.01047064242597	7.28735418695316	0.00159766187082451	0.105861981787234	-0.544502057535054	TCF7L2	transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]	10	112950205	113167678	protein_coding	6934	5.19276256827109	4.39338661311245	3.70316882279999	3.71403753475001
ENSG00000148773	-2.97197566154836	5.85989944024889	-1.7068509407722	0.162576949240033	0.494626394707671	-5.52056483589025	MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	10	128096659	128126448	protein_coding	4288	1.4764003530427	5.34647111208903	2.04053162412448	4.44703659622955
ENSG00000148798	-2.34705775689569	0.416599764664273	-1.7527561729867	0.151540739225072	0.482789641322998	-4.47345820889719	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	10	103277138	103290351	protein_coding	9118	0.244266018745887	1.56206165618453	1.0329140258694	0.669565633950086
ENSG00000148803	-0.237397170489592	1.99679462302345	-0.385626539231111	0.71862988775449	0.881050327151629	-6.24973750561625	FUOM	fucose mutarotase [Source:HGNC Symbol;Acc:HGNC:24733]	10	133353952	133358039	protein_coding	282969	3.86589140506507	4.40490407558754	3.35534292039555	4.33792776551251
